100910,378,Valle de Guadalupe,,HQSA
100952,2,California,California,SOLID
100979,7,Loire Valley,Touraine,Antoine Simoneau
100984,2,California,Sonoma Valley,Deering
100998,7,Bordeaux,Saint-Émilion,Château Cadet-Piola
101010,5,Spanish Islands,Vi de la Terra Mallorca,Terra de Falanis
101047,7,Rhône Valley,Châteauneuf-du-Pape,J.V. Fleury
101097,16,Mendoza Province,Luján de Cuyo,Monte Cinco
101138,0,Northeastern Italy,Alto Adige,Tenuta Klaus Lentsch
101194,0,Central Italy,Montefalco Sagrantino,Le Cimate
101195,7,Bordeaux,Saint-Émilion,Les Hauts de Croix de Labrie
101224,7,Champagne,Champagne,Marion-Bosser
101254,7,Provence,Côtes de Provence,Collection des Anges
101278,2,California,Paso Robles,Devil's Advocate
101356,2,Oregon,Willamette Valley,Jasper Sisco
101360,1,Douro,,Lima Smith
101367,2,California,California,Barrel Road
101389,0,Veneto,Prosecco di Conegliano e Valdobbiadene,Zanetti
101419,77,Western Australia,Mount Barker,Capel Vale
101423,7,Loire Valley,Touraine,Domaine Gibault
101424,2,California,Napa Valley,Fairhope
101429,2,California,Central Coast,Fog Alley
101431,5,Northern Spain,Ribera del Duero,Roquesán
101436,5,Galicia,Rías Baixas,Eterna Juventud
101440,2,Washington,Wahluke Slope,Stina's
101443,16,Mendoza Province,Mendoza,Diseño
101450,16,Mendoza Province,Maipú,Finca Los Olmos
101514,5,Spanish Islands,,Suertes del Marqués
101523,7,Alsace,Alsace,Domaine Viticole de la Ville de Colmar
101557,2,California,Lodi,Ghostrunner
101676,219,Tokaj,,Gróf Degenfeld
101697,7,Bordeaux,Bordeaux Supérieur,Château Soussac
101730,0,Piedmont,Roero,Malabaila
101762,7,Bordeaux,Côtes de Bourg,Château Haut-Macô
101770,5,Northern Spain,Rioja,Licenciado
101782,7,Loire Valley,Muscadet Sèvre et Maine,Domaine les Grands Presbytères
101818,7,Bordeaux,Bordeaux Supérieur,Château Haut-Sorillon
101826,5,Galicia,Ribeira Sacra,Adega Cachín
101831,2,California,Central Valley,Karine
101944,2,Oregon,Willamette Valley,Abbey Creek
101975,8,Rheingau,,Hans Lang
101997,202,Judean Hills,,Agur
102025,7,Bordeaux,Margaux,Château Grand Tayac
102029,2,California,Rutherford,Esoterica by Kent Rasmussen
102057,0,Central Italy,Lambrusco Reggiano,Bertolani
102064,0,Tuscany,Toscana,Colle S. Mustiola di Fabio Cenni
102096,2,California,Santa Cruz Mountains,Thunder Mountain
102101,2,California,Napa Valley,The Terraces
102102,2,California,Napa Valley,Karl Lawrence
102163,2,California,Central Coast,Unparalleled
102167,2,California,Sonoma Coast,Redwood Empire
102198,77,Victoria,Yarra Valley,Arthur's Creek
102332,7,Bordeaux,Saint-Émilion,Château Magnan-Figeac
102457,7,Rhône Valley,Côtes du Rhône,Rive Droite Rive Gauche
102463,7,Southwest France,Côtes de Gascogne,Domaine de Lamothe
102505,0,Tuscany,Brunello di Montalcino,Musico
102547,7,Bordeaux,Côtes de Bourg,Château de Reynaud
102566,0,Southern Italy,Puglia,Vitae
102575,77,Western Australia,Margaret River,Howling Wolves
102588,5,Spain Other,Spain,Ponte Vecchio
102608,2,California,California,Oenophile Wines
102718,2,California,Santa Barbara County,McPrice Myers
102722,0,Veneto,Amarone della Valpolicella,Roncolato
102726,2,California,Napa Valley,Calafia
102739,125,Western Cape,,Makulu
102741,2,California,California,Colby Red
102743,0,Veneto,Colli Euganei,Poderi Arancio
102746,5,Northern Spain,Rioja,Cortijo
102752,125,Western Cape,,Chaza
102753,16,Mendoza Province,Mendoza,Amadores
102754,19530,Ukraine,,Artemovsk
102775,16,Mendoza Province,Mendoza,Gubinelli
102787,2,California,Napa Valley,Wilson and Wilson
102806,2,California,Anderson Valley,Pennyroyal Farm
102807,2,Washington,Columbia Valley (WA),Secret Squirrel
102842,0,Southern Italy,Salice Salentino,Candido
102849,0,Piedmont,Moscato d'Asti,Santini
102853,0,Southern Italy,Puglia,Terrale
102856,2,California,Amador County,Audubon Cellars
102861,0,Lombardy,Oltrepò Pavese,Belmondo
102862,2,New York,New York,Great Western
102885,5,Galicia,Rías Baixas,Terras de Lantaño
102888,5,Galicia,Rías Baixas,Viña Cartín
102920,7,Bordeaux,Castillon Côtes de Bordeaux,Château la Nauze
102936,7,Bordeaux,Francs Côtes de Bordeaux,Château Franc Cardinal
102953,5,Galicia,Rías Baixas,Bágoa do Miño
102997,2,California,California,Crane Lake
103003,2,California,California,Posh
103010,174,Central Otago,,Rapaura Springs
103063,2,California,Napa Valley,Napa by N.A.P.A.
103103,8,Mosel,,Dr. Willkomm
103104,2,California,Sonoma County,Festival and Feast
103111,2,California,Russian River Valley,Toboni
103122,2,California,Atlas Peak,Au Sommet
103132,2,California,Howell Mountain,Aloft
103156,93,Thermenregion,,Weingut Schneider Tattendorf
103202,2,California,Sonoma Coast,Prosper
103222,0,Tuscany,Toscana,Valentini
103225,7,Rhône Valley,Côtes du Rhône,Les Collines
103270,7,Provence,Côtes de Provence,Clos Cibonne
103280,0,Northeastern Italy,Vigneti delle Dolomiti,Marchese Carlo Guerrieri Gonzaga
103323,77,New South Wales,Orange,Tamburlaine
103332,4896,Bekaa Valley,,Le Fleuron
103357,0,Piedmont,Barbera d'Asti,Antale
103368,7,Burgundy,Mâcon-Villages,Domaine de la Jobeline
103372,0,Piedmont,Barbera d'Asti Superiore,Scagliola
103385,2,Washington,Walla Walla Valley (WA),Dynasty Cellars
103388,5,Galicia,Ribeira Sacra,Abadía da Cova
103400,2,California,Monterey County,Kali Hart
103409,2,California,Sonoma Coast,Saudade
103472,0,Northeastern Italy,Alto Adige,Falkenstein
103491,125,Paarl,,Ridgeback
103510,36,Sagrada Familia,,Discreto
103514,2,Virginia,Monticello,First Colony
103555,7,Bordeaux,Haut-Médoc,Château Pontoise Cabarrus
103725,7,Loire Valley,Reuilly,Claude Lafond
103780,5,Central Spain,Vino de la Tierra de Castilla,Moralia
103863,2,California,Fort Ross-Seaview,Hard Six Cellars
103897,219,Tokaji,,Barta
103930,7,Bordeaux,Haut-Médoc,Château Semonlon
103940,7,Bordeaux,Côtes de Bourg,noblet
103941,0,Sicily & Sardinia,Terre Siciliane,Prodigo
103968,2,California,Paso Robles,Whalebone
103992,125,Paarl,,Abraham Perold
103999,77,Victoria,Heathcote,Tatiarra
104116,7,Provence,,Château d'Astros
104119,7,Provence,Côtes de Provence,Compagnie Viticole de Provence
104125,2,California,Sonoma County,Chain Gang
104131,2,California,Napa Valley,Hensley
104135,2,California,Los Carneros,Laurier
104149,2,California,Central Coast,Gravity Hills
104158,36,Colchagua Valley,,Cantora
104161,7,Bordeaux,Premieres Côtes de Bordeaux,Château de l'Orangerie
104166,7,Bordeaux,Saint-Georges-Saint-Émilion,Château la Croix de St-Georges
104183,0,Tuscany,Rosso di Montepulciano,Casale di Daviddi
104217,7,Provence,Bandol,Domaine Tempier
104308,7,Bordeaux,Saint-Émilion,Château Béard la Chapelle
104309,7,Bordeaux,Blaye Côtes de Bordeaux,Château la Croix St-Pierre
104364,2,California,Napa Valley,Vineyard 36
104399,0,Veneto,Valdobbiadene Prosecco Superiore,Brancher
104404,2,California,Napa Valley,Declaration
104437,1,Vinho Verde,,Casa da Torre
104478,2,California,Central Coast,Jack Barrett
104484,0,Tuscany,Chianti Classico,Diego Finocchi
104544,7,Southwest France,Cahors,Clos la Coutale
104567,0,Sicily & Sardinia,Cerasuolo di Vittoria,Nanfro
104595,7,Bordeaux,Bordeaux Blanc,Chai de Bordes
104596,7,Bordeaux,Bordeaux Blanc,Château Borie de Noaillan
104600,7,Bordeaux,Côtes de Bourg,Château Le Prieuré de Bellegarde
104613,7,Loire Valley,Sancerre,Jean Maréchal
104625,2,California,California,7 Peaks
104659,4073,England,,Bride Valley Vineyard
104708,5,Levante,Jumilla,Castillo de Jumilla
104723,454,Ontario,St. David's Bench,Château des Charmes
104727,7,Rhône Valley,Côtes du Rhône,Domaine Courtois
104731,7,Rhône Valley,Côtes du Rhône,Oraison
104777,5,Central Spain,Ribera del Guadiana,Valdegracia
104786,77,Australia Other,South Eastern Australia,Arunda
104791,2,California,Russian River Valley,Sapphire Hill
104797,2,California,California,Glass Mountain
104825,0,Tuscany,Toscana,Cantine Gini
104851,2,California,Sonoma County,Ispiri
104892,8,Rheinhessen,,Lucky Neko
104893,8,Nahe,,Mathern
104930,0,Central Italy,Lazio,Cantina Cincinnato
104944,2,California,Sonoma Valley,Qualia
104950,36,Maule Valley,,Caballo Bravo
104977,7,Rhône Valley,Châteauneuf-du-Pape,Domaine Isabel Ferrando
104981,7,Rhône Valley,Châteauneuf-du-Pape,Château de la Font du Loup
104996,2,California,Napa Valley,Keever
105039,7,Southwest France,Madiran,Domaine du Crampilh
105054,0,Tuscany,Vernaccia di San Gimignano,La Mormoraia
105070,0,Central Italy,Romagna,Tenuta Casali
105084,5,Northern Spain,Rioja,Señorío de Cuzcurrita
105132,174,Marlborough,,Seaside
105149,0,Italy Other,Vino da Tavola,Villa Venti
105164,7,Rhône Valley,Tavel,Domaine Corne-Loup
105179,219,Tokaj,,Szepsy
105197,0,Veneto,Amarone della Valpolicella,Tenuta i Saltari
105199,2,California,Mendocino County,Jepson
105203,2,Oregon,Willamette Valley,Helvetia
105258,5,Northern Spain,Ribera del Duero,Tineta Avante
105271,2,California,Paso Robles,Tobin James
105279,7,Bordeaux,Médoc,Château Loudenne
105364,7,Languedoc-Roussillon,Minervois La Liviniere,Domaine La Borie Blanche
105436,0,Southern Italy,Calabria,Colacino
105440,2,California,Napa Valley,Loomis
105456,7,Bordeaux,Bordeaux,Château la Fontaine de Genin
105460,125,Wellington,,Appollis
105468,2,California,Monterey County,District 7 Wines
105496,7,Southwest France,Côtes de Bergerac,Château Trolliet Lafite
105497,7,Beaujolais,Fleurie,Clos des Bachelards
105571,7,Bordeaux,Saint-Estèphe,Château Capbern Gasqueton
105575,7,Bordeaux,Haut-Médoc,Château Lamarque
105666,7,Bordeaux,Bordeaux,Vinum Natura
105725,7,Bordeaux,Saint-Émilion,Château la Tour de Pin Figeac
105728,7,Bordeaux,Pomerol,Château Bonalgue
105732,7,Bordeaux,Fronsac,Château Haut-Carles
105735,7,Bordeaux,Pomerol,Château Montviel
105746,5,Catalonia,Priorat,Gratallops
105754,7,Burgundy,Chablis,Francine et Olivier Savary
105803,2,California,Russian River Valley,3 Badge Beverage
105816,7,Languedoc-Roussillon,Pays d'Oc,La Croix du Pin
105847,0,Northeastern Italy,Colli Orientali del Friuli,Guerra Albano
105878,0,Tuscany,Chianti Classico,Caparsa
105883,7,Rhône Valley,Côtes du Rhône,Domaine de Givaudan
105885,125,Stellenbosch,,3000 BC
105918,7,Languedoc-Roussillon,Vin de Pays d'Oc,French Rabbit
105936,2,California,Napa Valley,C&B;
106016,7,Provence,Côtes de Provence Sainte-Victoire,Bejot Vins et Terroirs
106041,7,Rhône Valley,Côtes du Rhône,Les Galets de Sauveterre
106079,7,Bordeaux,Bordeaux,Château Lande de Bertin
106080,7,Bordeaux,Montagne-Saint-Émilion,Château Piron
106093,7,Loire Valley,Muscadet Sèvre et Maine,Louis and David Luneau
106119,2,California,Lodi,Silk Oak
106141,0,Southern Italy,Terre del Volturno,Nanni Copè
106155,0,Tuscany,Montecucco,La Querciolina
106182,0,Tuscany,Toscana,Fattoria di Ruppiano
106186,7,Bordeaux,Saint-Émilion,Château la Gomerie
106196,2,California,Santa Barbara County,Think Tank
106222,2,California,California,60 North
106226,7,Bordeaux,Médoc,Château Andron
106256,7,Bordeaux,Francs Côtes de Bordeaux,Château La Prade
106257,7,Bordeaux,Bordeaux Supérieur,Château Lajarre
106268,2,California,California,Fount
106273,5,Northern Spain,Rioja,Bodegas Ondalan
106291,2,California,Napa Valley,Thirteen Appellations
106302,2,California,Napa Valley,Mockingbird
106317,0,Piedmont,Barbera d'Asti,Poderi dei Bricchi Astigiani
106350,5,Catalonia,Priorat,Clos de Tafall
106354,0,Piedmont,Roero,Ceste
106433,2,California,Russian River Valley,Bennett Family
106434,0,Veneto,Prosecco del Veneto,Borgo San Leo
106438,271,Mantinia,,Haggipavlu
106443,271,Thessalikos,,Dougos
106451,0,Northeastern Italy,Delle Venezie,Castellarin
106506,0,Sicily & Sardinia,Sicilia,Sikelia
106536,0,Central Italy,Montefalco Sagrantino,Tenuta Castelbuono
106541,2,Oregon,Willamette Valley,Witness Tree
106561,2,California,Humboldt County,Riverbend
106567,7,Bordeaux,Saint-Estèphe,Château Léo de Prades
106585,7,Bordeaux,Bordeaux Côtes de Francs ,Château Pimpine
106594,7,Bordeaux,Bordeaux Supérieur,Château Monroze
106599,77,Western Australia,Western Australia,Bush Bike
106609,5,Northern Spain,Toro,Bodegas Monte La Reina
106615,7,Bordeaux,Côtes de Bourg,Château du Bousquet
106692,2,California,Alexander Valley,Sutro
106716,16,Mendoza Province,Uco Valley,Bueyes
106749,2,New York,North Fork of Long Island,Corey Creek
106752,0,Tuscany,Chianti,Giacomo Mori
106755,0,Tuscany,Chianti Classico,Vigna Piccola
106774,7,Bordeaux,Bordeaux,Château de Lionne
106775,7,Bordeaux,Bordeaux,Château de Rouquette
106779,7,Bordeaux,Bordeaux Supérieur,Château Saint Seurin
106781,2,California,California,Day Owl
106797,7,Languedoc-Roussillon,Côtes de Thau,Les Vignerons de Florensac
106814,2,California,Paso Robles,Project Paso
106940,5,Northern Spain,Vino de la Tierra de Castilla y León,Finca la Rinconada
106941,0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,Vinicola Serena
106945,378,Valle de Guadalupe,,Lafarga
106951,2,California,California,Heavyweight
106952,0,Veneto,Veneto,Rivani
106963,2,California,California,Acronym
106965,0,Central Italy,Emilia,Cantine Riunite
106982,7,Bordeaux,Pomerol,Château la Croix Saint-Georges
107072,1,Bairrada,,Quinta de Baixo
107170,0,Tuscany,Brunello di Montalcino,Cantine Leonardo
107187,2,California,Santa Barbara County,Sagebrush Annie's
107191,0,Tuscany,Toscana,Vigliano
107193,2,California,Lodi,Kidder Family Wines
107212,5,Catalonia,Cava,Montserrat Canals Torres
107247,7,Bordeaux,Bordeaux Supérieur,Château Maréchaux
107249,7,Bordeaux,Blaye Côtes de Bordeaux,Château Sainte-Luce Bellevue
107315,0,Central Italy,Umbria,Vitiano
107353,2,Oregon,Eola-Amity Hills,Division
107387,5,Galicia,Rías Baixas,Do Ferreiro
107449,7,Languedoc-Roussillon,Minervois,Château de Cordes
107506,7,Rhône Valley,Côtes du Rhône,Château des Séraphin
107521,7,Loire Valley,Sancerre,Nicolas Millet
107532,77,South Australia,,Koonara
107537,16,Mendoza Province,Mendoza,Antis
107541,2,Virginia,Virginia,James River
107636,2,Washington,Yakima Valley,Devium
107638,7,Rhône Valley,Tavel,Domaine Chantepierre
107662,77,South Australia,Barossa,Piping Shrike
107711,0,Northeastern Italy,Collio,Vidussi
107766,5,Central Spain,Vino de la Tierra de Castilla,Cosecheros y Criadores
107776,0,Italy Other,Italy,Stella Mia
107828,7,Beaujolais,Beaujolais-Villages,Domaine de Foretal
107847,0,Lombardy,Valtellina Superiore,La Perla Marco Triacca
107893,7,Bordeaux,Lussac Saint-Émilion,Château La Grande Clotte
107895,7,Bordeaux,Saint-Émilion,Château Balestard la Tonnelle
107960,7,Bordeaux,Lussac Saint-Émilion,Château la Fleur Poitou
107979,0,Tuscany,Bolgheri,Fulvio Luigi Serni
107987,7,Languedoc-Roussillon,Coteaux du Languedoc,Château Malavieille
107988,2,California,Alexander Valley,Palmeri
108019,2,California,California,Onlooker
108033,7,Burgundy,Côte de Nuits-Villages,Maison Ambroise
108101,1187,Turkey,,Kavur
108114,5,Galicia,Monterrei,Atalaya do Mar
108128,5,Northern Spain,Toro,Bodegas Abanico
108129,5,Northern Spain,Rueda,Bodegas Antaño
108131,5,Levante,Utiel-Requena,Corolilla
108132,7,Burgundy,Vosne-Romanée,Domaine Coquard Loison-Fleurot
108133,7,Burgundy,Bourgogne,Domaine Hubert Lamy
108134,7,Burgundy,Chablis,Domaine Jean-Claude Courtault
108186,5,Central Spain,La Mancha,Campos de Viento
108189,7,Burgundy,Chablis,Domaine du Chardonnay
108203,2,California,Paso Robles,Leverage
108236,2,Washington,Red Mountain,Upchurch
108259,2,California,California,HAGT
108371,7,Bordeaux,Cadillac Côtes de Bordeaux,Château du Tasta
108375,7,Bordeaux,Saint-Émilion,Clos Cantenac
108400,2,California,Napa Valley,Antler Hill
108406,7,Bordeaux,Entre-Deux-Mers,Château du Moulin
108456,7,Rhône Valley,Ventoux,Domaine du Tix
108469,7,Bordeaux,Saint-Émilion,Château Calon
108490,36,Casablanca Valley,,Viñedos Organicos Emiliana
108495,125,Coastal Region,,Groote Post
108568,0,Tuscany,Chianti Classico,Stomennano
108591,7,Southwest France,Périgord,Couleur d'Aquitaine
108623,7,Bordeaux,Saint-Émilion,Le Petit Cheval
108629,1,Vinho Verde,,Vinhas Altas
108634,36,Curicó Valley,,Alta Delta
108638,2,California,Napa Valley,Little Rascal's
108646,0,Tuscany,Toscana,Masseto
108753,7,Bordeaux,Pomerol,Château Rocher-Bonregard
108770,5,Northern Spain,Cariñena,Care
108771,7,Bordeaux,Bordeaux,Château Pey La Tour
108773,7,Bordeaux,Blaye Côtes de Bordeaux,Château Séguin
108775,2,Oregon,Willamette Valley,Besadien
108776,0,Piedmont,Barbaresco,Cancello del Barone
108780,7,Bordeaux,Bordeaux Rosé,Château de Blaignac
108781,7,Bordeaux,Castillon Côtes de Bordeaux,Château La Bourrée
108782,7,Bordeaux,Bordeaux Supérieur,Château Motte Maucourt
108840,0,Piedmont,Roero,Agricola Pace
108866,2,Hawaii,Hawaii,Ulupalakua
108904,0,Central Italy,Lambrusco dell'Emilia,Albinea Canali
108913,0,Veneto,Prosecco,Rapido
108922,0,Central Italy,Colli Bolognesi,La Mancina
108931,2,California,North Coast,Cold Water Creek
108937,2,California,Temecula Valley,Ferro Family Wines
108963,2,Texas,Texas High Plains,THP
108970,7,France Other,Vin de France,Belles Vignes
108995,2,California,Carneros-Napa Valley,Trueblood
109018,0,Tuscany,San Gimignano,La Diacceta
109020,174,Marlborough,,Lynskeys Wairau Peaks
109022,0,Northeastern Italy,Alto Adige,St. Michael-Eppan
109040,174,Marlborough,,Thornbury
109079,2,California,Russian River Valley,Ketcham Estate
109096,7,Bordeaux,Graves,Château d'Uza
109158,0,Tuscany,Vino Nobile di Montepulciano,Gabriele Valeriani
109181,2,Oregon,Willamette Valley,Marion-Field
109231,2,California,Napa Valley,Celani Family Vineyards
109241,2,Washington,Columbia Valley (WA),Buddha Kat
109260,5,Central Spain,Vino de la Tierra de Castilla,Hedonismo
109295,5,Northern Spain,Bizkaiko Txakolina,Marko
109299,2,California,California,Eristavi Winery
109320,5,Northern Spain,Rioja,La Crusset
109326,1,Vinho Verde,,Mapreco
109330,36,Central Valley,,Rai
109345,2,California,El Dorado,Coulson Eldorado
109350,2,California,Fair Play,Firefall
109352,77,South Australia,Langhorne Creek,Temple Bruer
109358,5,Levante,Valencia,Castillo Catadau
109360,2,California,Dry Creek Valley,Sunset
109364,2,Washington,Columbia Valley (WA),Patrick M. Paul
109368,2,California,Central Coast,Royal Oaks
109405,5,Northern Spain,Cariñena,Campo Marin
109416,2,California,Santa Barbara County,Nicolaysen Family Vineyards
109470,0,Piedmont,Carema,Ferrando
109528,5,Northern Spain,Vino de Calidad de Valtiendas,Vivencias
109563,7,Bordeaux,Bordeaux,Château Loyasson
109621,2,California,California,Stefania
109625,2,California,Central Coast,Dobbin Lane Wines
109630,2,California,Monterey County,Mission Trail
109670,5,Galicia,Rías Baixas,Rectoral do Umia
109777,2,Washington,Columbia Valley (WA),Morell-Lawrence
109795,7,Languedoc-Roussillon,Faugères,Pierre Gaillard
109816,2,California,Howell Mountain,Manookian
109897,7,Bordeaux,Haut-Médoc,Château Cambon la Pelousse
109900,7,Bordeaux,Lalande de Pomerol,Château la Croix Romane
109972,7,Provence,Bandol,Domaine Marie Berenice
109973,174,Hawke's Bay,,Elephant Hill
109976,6970,Thracian Valley,,Villa Yambol
109989,109989,China,,Chateau Changyu-Castel
109991,7,Bordeaux,Blaye Côtes de Bordeaux,Chateau Peybonhomme-les-Tours
110016,5,Catalonia,Priorat,Gratavinum
110070,7,Languedoc-Roussillon,Faugères,Baron Ermengaud
110106,2,California,Napa County-Sonoma County,Evoke
110119,454,Ontario,Niagara Peninsula,Reif Estate
110128,0,Tuscany,Toscana,Terra d'Arcoiris
110130,5,Northern Spain,Rioja,Marqués de Arviza
110154,0,Southern Italy,Puglia,Racemi
110204,0,Piedmont,Barbera d'Asti,Tenuta La Tenaglia
110216,0,Piedmont,Barbera d'Asti,Cantina Alice Bel Colle
110237,271,Limnos,,Limnos Wines
110238,2,California,California,Locatelli
110246,110246,Egypt,,Sahara Vineyards
110269,0,Central Italy,Lazio,Le Rose
110297,7,Languedoc-Roussillon,Rivesaltes Rosé,Croix Milhas
110316,7,Bordeaux,Francs Côtes de Bordeaux,Château de Francs
110320,7,Bordeaux,Margaux,Château la Fortune
110358,0,Veneto,Soave Classico,Tenuta Solar
110362,125,Franschhoek,,Topiary
110389,0,Central Italy,Montepulciano d'Abruzzo,La Quercia
110419,0,Piedmont,Barbaresco,Cantine Povero
110425,7,Loire Valley,Muscadet Côtes de Grandlieu,Domaine de la Coche
110540,5,Galicia,Ribeira Sacra,Adega Algueira
110554,2,California,North Coast,Uppercut
110611,7,Provence,Bandol,Domaine des Baguiers
110631,16,Other,Neuquén,Areo
110667,7,Bordeaux,Blaye Côtes de Bordeaux,Château Fredignac
110683,36,Maipo Valley,,Andes Plateau
110686,1,Port,,Quinta do Mourão
110739,7,France Other,Côtes du Jura,Domaine Labet
110752,25466,Tikves,,Macedon
110755,36,Molina,,Floria
110757,2,California,Napa Valley,Volunteer
110758,0,Piedmont,Moscato d'Asti,Morando
110767,7,Bordeaux,Listrac-Médoc,Château Sémeillan Mazeau
110781,7,Bordeaux,Bordeaux Blanc,Saveur des Vins de France
110813,7,Bordeaux,Saint-Émilion,Château Cantin
110815,7,Bordeaux,Saint-Estèphe,Château Cossieu Coutelin
110816,7,Bordeaux,Pessac-Léognan,Château de Rouillac
110912,174,Martinborough,,Big Sky
110923,7,Southwest France,Pacherenc du Vic Bilh,Château Viella
110948,2,California,California,Jack Tone
110981,2,California,Napa Valley,Great Sage
110987,0,Southern Italy,Salento,Varvaglione
110989,0,Veneto,Soave,Adalia
110990,5,Central Spain,Manchuela,Altolandon
111001,125,Coastal Region,,Stellenryck
111009,2,California,Solano County,Per Sempre
111013,2,California,Napa Valley,Rocking Horse
111075,5,Galicia,Rías Baixas,Concertum
111091,0,Tuscany,Chianti Classico,San Fabiano
111127,7,Bordeaux,Saint-Émilion,Château Tour du Pin
111148,7,Bordeaux,Saint-Émilion,Château Rolland-Maillet
111184,77,South Australia,Adelaide Hills,Starvedog Lane
111187,5,Northern Spain,Vino de la Tierra de Castilla y León,Riscal
111189,125,Franschhoek,,La Motte
111191,77,Victoria,Yarra Valley,Yarra Burn
111192,2,California,Sierra Foothills,Mt. Vernon
111195,125,Devon Valley,,Meinert
111207,7,Loire Valley,Pouilly-Fumé,Dominique Pabiot
111212,4007,Krk,,Katunar
111280,0,Veneto,Amarone della Valpolicella,Cà della Scala
111305,7,Burgundy,Coteaux Bourguignons,Domaine Fribourg
111309,5,Levante,Alicante,Cruz Montesa
111418,271,Arcadia,,Ktima Driopi
111422,2,California,Central Coast,Acre
111434,2,California,California,Radar
111441,16,Other,Cafayate,Camino del Inca
111448,5,Northern Spain,Rioja,Viña Ijalba
111456,16,Mendoza Province,Mendoza,Viñas de Vila
111457,2,California,Santa Ynez Valley,Caren
111539,125,Western Cape,,African Passion
111543,5,Northern Spain,Toro,Bodegas Torreduero
111582,2,California,Napa Valley,The Heavy
111612,125,Cape Agulhas,,Lomond
111650,0,Sicily & Sardinia,Colli del Limbara,Tenute Olbios
111657,125,Stellenbosch,,Kleinood
111665,0,Tuscany,Chianti Classico,Castello La Leccia
111746,36,Maule Valley,,YaYa
111804,7,Burgundy,Mâcon-Prissé,Domaine de la Feuillarde
111809,2,Oregon,Rogue Valley,Wiliam Augustus
111855,0,Northeastern Italy,Delle Venezie,Fontana d'Italia
111915,2,California,Santa Barbara County,Ringer
111926,5,Northern Spain,Vino de la Tierra de Castilla y León,Venta Mazzaron
112089,7,Bordeaux,Montagne-Saint-Émilion,Château Rocher Calon
112092,2,Washington,Columbia Valley (WA),ENSO
112131,7568,Kathikas,,Kathikac
112133,5,Galicia,Ribeiro,Pazo Ribeiro
112139,5,Northern Spain,Toro,Puertas Novas
112209,7,Bordeaux,Entre-Deux-Mers,Château Laforêt
112212,36,Colchagua Valley,,Doña Catalina
112256,2,California,Sonoma County,The Setting
112283,0,Piedmont,Nebbiolo d'Alba,Cà Richeta
112317,2,California,California,Melée
112353,2,California,Napa Valley,Swingset
112359,16,Mendoza Province,Mendoza,Ñandú
112361,2,California,Alexander Valley,Farrier
112363,16,Other,San Juan,Canoas
112370,2,California,California,Plush
112373,2,California,Santa Barbara County,Paredon
112457,5,Northern Spain,Ribera del Duero,Carmelo Rodero
112460,5,Northern Spain,Rueda,Cuatro Rayas
112463,77,South Australia,Barossa,Fetish
112547,0,Tuscany,Morellino di Scansano,Val di Toro
112554,0,Tuscany,Rosso di Montalcino,Trambusti
112558,0,Tuscany,Chianti Classico,Monte Maggio
112592,5,Galicia,Rías Baixas,Quinta Couselo
112630,0,Veneto,Soave Classico,Canoso
112639,16,Mendoza Province,Mendoza,Zamarro
112643,16,Mendoza Province,Mendoza,Los Nevados
112645,0,Northeastern Italy,Colli Trevigiani,Villa Granda
112692,2,California,Carneros,Villa del Monte
112714,0,Veneto,Prosecco,Capo di Vigna
112717,0,Central Italy,Marche,Colli di Serrapetrona
112718,16,Other,Cafayate,Coquena
112719,0,Veneto,Prosecco,El Vin
112725,2,California,California,Motos Liberty
112769,8,Nahe,,Emrich-Schonleber
112779,0,Tuscany,Toscana,Fattoria Corzano e Paterno
112789,0,Tuscany,Toscana,Casale del Mare
112795,5,Galicia,Rías Baixas,Pazo De Villarei
112805,2,California,Sta. Rita Hills,Cargasacchi
112806,2,California,Sta. Rita Hills,Hitching Post
112869,1,Alentejano,,Serrano Mira
112933,5,Northern Spain,Vino de la Tierra de Castilla y León,Bodegas del Paramo
112935,7,Languedoc-Roussillon,Minervois,Les Celliers Jean d'Alibert
112972,2,California,Central Coast,Ryzin
113029,77,Western Australia,Margaret River,Happs
113076,7,Burgundy,Beaune,Domaine Pascal Prunier-Bonheur
113157,7,France Other,Vin Mousseux,Kraemer
113170,2,California,California,Finke's Widow
113179,2,California,San Francisco Bay,Foggy Bridge
113190,0,Northeastern Italy,Friuli,Bernardis
113208,5,Galicia,Ribeiro,Vilerma
113210,2,California,Sonoma Coast,Vinas Zurinaga
113212,0,Tuscany,Vernaccia di San Gimignano,Alessandro Tofanari
113213,0,Southern Italy,Taurasi,Antico Castello
113216,0,Central Italy,Torgiano Rosso Riserva,Brocatelli Galli
113290,5,Catalonia,Cava,Celler Barcelòna
113341,1,Douro,,Adega Cooperativa de Vila Real
113342,16,Mendoza Province,Mendoza,Familia Colombi
113364,174,Marlborough,,Silver Beach
113369,1,Alentejano,,Vale da Mina
113371,1,Vinho Verde,,Vinicola do Norte
113439,0,Piedmont,Barbera d'Asti Superiore,Scrimaglio
113445,0,Piedmont,Barbera d'Asti,Erede di Chiappone Armando
113459,16,Mendoza Province,Mendoza,Milo
113465,2,Virginia,Virginia,Slater Run
113471,174,Marlborough,,White's Bay
113511,7,Southwest France,Monbazillac,Château Kalian
113520,3131,,,El Capricho
113531,2,California,Russian River Valley,Leonard Wine Company
